projectname,Abstract,origin_label,datasetname
spark,jira https issues apache org jira browse spark hiveinspectors saw that converting java map sparks arraybasedmapdata spent quite sometime buffer copying https github com apache spark blob master sql hive src main scala org apache spark sql hive hiveinspectors scala reason being map toseq allocates new buffer and copies map entries https github com scala scala blob src library scala collection maplike scala this copy not needed get rid once extract key and value arrays here call trace also earlier code was populating keys and values arrays separately iterating twice avoids double iteration map and does one iteration edit during code review there were several more places code which were found similar thing dedupes those instances and introduces convenient apis which are performant and memory efficient number subjective and depends how many map columns are accessed query and average entries per map one queries that tried out saw cpu savings end end query this does not change end result produced relying existing tests,yes,ds-03-pr
spark,yes thats true but this will never null right ? here have default app scheduler doesnt provide with one yes well have update relevant backward compatibility test jsonprotocolsuite make take string rather than option,no,ds-03-pr
React,til,no,ds-05-PRC
brooklyn-server,yep depends this and passes pretty cool,no,ds-03-pr
Spark,nit val newcolstat oldcolstat copy distinctcount newndv,no,ds-05-PRC
cloudstack,rhtyd jenkins job has been kicked build packages ill keep you posted make progress,no,ds-03-pr
attic-apex-core,sanjaypujare please change these properties use apex prefix those that existed prior release they should deprecated like was done attributes others they should just changed,no,ds-03-pr
Kafka,addressed refactored version code,no,ds-05-PRC
Spark,thanks merging master !,no,ds-05-PRC
incubator-heron,can get rid this ?,yes,ds-03-pr
React,everything date with master including test split ive also verified that there change attribute table from updates master,no,ds-05-PRC
trafficcontrol,fixed,no,ds-03-pr
Spark,ravipesala can you answer marmbrus question and rebase this master can decide how proceed with ?,no,ds-05-PRC
spark,merged build triggered,no,ds-03-pr
beam,fair added that still not perfect but least will perfect pipelines without bundle failures which hopefully most pipelines,yes,ds-03-pr
hudi,nash thanks added both unused and redundant imports checkstyle and corresponding code style there are any other rules missing can add them future prs,yes,ds-03-pr
Kafka,done,no,ds-05-PRC
Spark,would use mappartitions before iterating over partition elements extract trees and weights from broadcast variables believe that reduces overhead little also try avoid infix notation since non scala people may not used remappeddata zip,yes,ds-05-PRC
spark,merged master,no,ds-03-pr
gobblin,might miss something obvious here why this line used exclusion longer required ?,no,ds-03-pr
carbondata,build success with spark please check http job,no,ds-03-pr
Kafka,this pre existing comments not sure really forceful free just leave,no,ds-05-PRC
beam,beam enable strict dependency checking sdks java kafka,no,ds-03-pr
incubator-mxnet,wkcn what reason moving exisiting function mshadow ?,no,ds-03-pr
React,think this might setting wrong prototype react src renderers dom client syntheticevents syntheticevent line return this apply target args that right ? think second argument there should extending prototype syntheticevent which has right constructor,yes,ds-05-PRC
spark,?,no,ds-03-pr
druid,update alphanumeric sort docs more tests examples,yes,ds-03-pr
Kafka,this interesting and something dont think really considered with compatibility technically default values only apply values configdef which means actual default schemas enable default jsonconverter which true not false value setup example configs practice think making this change wont matter since think offsets dont work with jsonconverter and schemas enable true but would good verify and maybe even update kip compatibility discussion clarify theres jira related that issue which would good justification why are pretty sure nobody using that mode think was closed due this kip but should findable easily jira search,yes,ds-05-PRC
Spark,done,no,ds-05-PRC
React,guess this breaks build trueadm you prepare with jest upgrade can look,yes,ds-05-PRC
airflow,this option not available python,no,ds-03-pr
Spark,nit outer outer also could you describe more about whats this param used ? just like other params,no,ds-05-PRC
trafodion,test failed https jenkins esgyn com job check master,no,ds-03-pr
React,looks good ill leave open another day case there are any other feedbacks and then can merge,no,ds-05-PRC
incubator-mxnet,forward port master,no,ds-03-pr
geode-native,sounds good,no,ds-03-pr
Kafka,?,no,ds-05-PRC
dubbo,bad idea have two issetter methods pls consider combine both into one single issetter method,yes,ds-03-pr
hbase,comment,no,ds-03-pr
storm,ptgoetz sorry being newbie here but does this mean new jar will built that will include this ? will have wait ? could really use this fix,no,ds-03-pr
Spark,itd nice get reviews here least get rid npe during test runs srowen jerryshao maybe,no,ds-05-PRC
React,yea sorry ! its just one place right ? figured whoever does sync would see failed static build error and change name can myself youd like although seems easier during next sync,yes,ds-05-PRC
Spark,thanks merging master,no,ds-05-PRC
beam,run load tests java pardo dataflow batch,no,ds-03-pr
airflow,curious why isnt travis running tests ?,no,ds-03-pr
cloudstack,current set integration tests doesnt test new functionality added this its merely check see nothing else broken when did freeze ? skimmed through mails didnt see anything about master frozen not see any blocker defects latest understanding have anybody can merge with required code lgtms and bvt run which smoke tests are broken ? you environment issue you are talking about ? not are these new did release with these broken tests features ?,yes,ds-03-pr
Kafka,dont throw ?,no,ds-05-PRC
Spark,itd nice just write once like calling getbytes and writing length byte array but wonder about backward compatibility then this approach looks that was reason picked writeutf that time but might over thought,yes,ds-05-PRC
trafodion,can one admins verify this patch ?,no,ds-03-pr
Spark,yea agree was just wondering plan similar stuff all datasource not only fileformat one since looks reasons described description potentially apply all datasource believe,no,ds-05-PRC
