projectname,Abstract,origin_label,datasetname
lucene-solr,formatting make consistent with other clauses,yes,ds-02-commit
tomee,merge branch jaxrs filter example https github com shermanmarshall tomee into jaxrs filter example,no,ds-02-commit
systemds,provide new versions dml scripts univariate and bivariate stats univariate and bivariate scripts systemmlapps,no,ds-02-commit
airflow,reverting sequentialexecutor unitests,no,ds-02-commit
cassandra,fixes npe exception clientstate method introduced cassandra,no,ds-02-commit
cxf,cxf colons path segments should not url encoded default,no,ds-02-commit
accumulo,accumulo remove hard coded commands from main add usagegroup keywordexecutable main class can print usage commands categorical groups,yes,ds-02-commit
beam,merge pull request beam fix source test flakiness flinksubmissiontest,yes,ds-02-commit
cloudstack,fix concurrency problem when moving acl rules with drag drop there was concurrency problem with movenetworkaclitem api method two users were changing acl rules order same time this could lead inconsistent actions solve problem added consistency check parameter which used hold consistency hash this hash created using hash function string that created with all acl rules uuids concatenated their order which defined via number field also lock editing acl while executing upgrade this allows handle race conditions nicely and present good feedback user,no,ds-02-commit
usergrid,see role permissions,no,ds-02-commit
cloudstack,merge commit fcf dfddabfaadea cbcb bfa conflicts engine orchestration src com cloud java,no,ds-02-commit
cassandra,merge branch cassandra into trunk,no,ds-02-commit
tinkerpop,removed unuseful type check int class,yes,ds-02-commit
arrow,arrow travis script cleanup add toolchain env with flatbuffers rapidjson closes from wesm arrow and squashes following commits wes mckinney disable travis cache brew install ccache wes mckinney fix variable name wes mckinney fixes integration tests travis script wes mckinney change file mode wes mckinney travis script cleanup add toolchain env with flatbuffers rapidjson,yes,ds-02-commit
shardingsphere,add fillplainunit,no,ds-02-commit
cxf,cxf fixed issue configureimpl,no,ds-02-commit
shardingsphere,not decode,no,ds-02-commit
beam,bigqueryio read fromquery improvements makes use randomly generated query job make source splitting retriable fixes bugs handling query priority enum rename backwards incompatible change per but this feature never worked theres not much compatible with removes vacuous tests priority setting only makes sense queries but was vacuously tested tables,yes,ds-02-commit
groovy,fix contenthandler startprefixmapping bug,no,ds-02-commit
tomee,convert remote exceptions local exceptions business interfaces,no,ds-02-commit
cloudstack,added backup fail over scenrio case new create disk method,no,ds-02-commit
tinkerpop,bug giraphs,no,ds-02-commit
trafficserver,fix some build issues with new plugins,no,ds-02-commit
hbase,add invariants section developer docs added one about permanent data,no,ds-02-commit
camel,camel generated xml xsd now includes deprecated documentation users can see this their ides,no,ds-02-commit
ambari,ambari nfsgateway fails start blueprint installation jaimin,no,ds-02-commit
camel-website,search cancel button position fixes search box search cancel button position fixes requested changes updated changes,no,ds-02-commit
tinkerpop,merge branch,no,ds-02-commit
cxf,cxf add date and time types wadl patch from matthias brandt applied,no,ds-02-commit
ambari,restarting ambari server fails due recursive injection mpapirkovskyy,no,ds-02-commit
kylin,kylin fix support avg,no,ds-02-commit
geode,geode remove minutes wait get stack dump,no,ds-02-commit
airflow,airflow create kill method,no,ds-02-commit
beam,automate release branch cut process,no,ds-02-commit
lucene-solr,lucene fix leapfrog initialization add santiy test cases individual strategies,no,ds-02-commit
couchdb,allow using cached security and revs limit properties default transactions are used check metadata and possibly reopen get current handle however max age option provided and handle was checked less than max age milliseconds ago use properties from that cached handle instead main use this feature pluggable authorization handlers where might necessary inspect security doc multiple times same request before final decision made revs limit was updated well mainly consistency since almost identical get security,no,ds-02-commit
hive,hive hive does not set environment correctly when running tez mode sergey shelukhin reviewed gunther hagleitner and siddharth seth,no,ds-02-commit
brooklyn-server,felix embedded framework test survives teardown when deleting files during teardown temporary file cant deleted then test should not fail that reason log that file could not delete and carry,no,ds-02-commit
beam,merge pull request from markflyhigh fix beam fix dataflowrunner python type errors,no,ds-02-commit
lucene-solr,unbreak clover nightly builds until this right,no,ds-02-commit
ambari,ambari parameterize startup web server timeout default value jonathanhurley,no,ds-02-commit
arrow,arrow python fixed remaining typo library path typo with library path install documentation closes from bryancutler pyarrow install typo arrow and squashes following commits bryan cutler fixed typo library path,yes,ds-02-commit
incubator-pinot,set localhost base url,no,ds-02-commit
thrift,thrift java tcompactprotocol throws runtimeexception when cant identify type identifier this patch causes throw tprotocolexception instead,no,ds-02-commit
hbase,hbase precommit plugin test hadoopcheck should only run when java maven files change,no,ds-02-commit
lucene-solr,lucene remove leftover,yes,ds-02-commit
hadoop,hdfs code style cleanup,yes,ds-02-commit
spark,spark fix running hadoop due java lang default apreduce application classpath closes from tgravescs spark and squashes following commits thomas graves fix running hadoop due java lang default mapreduce application classpath,no,ds-02-commit
systemds,systemml update standalone jar with legal files,no,ds-02-commit
tinkerpop,merge branch,no,ds-02-commit
druid,fix useexplicitversion,no,ds-02-commit
attic-apex-malhar,apexmalhar upgrade kafka dependency,no,ds-02-commit
jmeter,increase heap size from comment out additional jvm options following felix notes,no,ds-02-commit
trafficserver,cleanup remove unused functions,yes,ds-02-commit
ignite,use btree metadata storage,no,ds-02-commit
myfaces-tobago,required links all asf pmc pages,no,ds-02-commit
activemq-artemis,and while loop foreach conversions,no,ds-02-commit
shardingsphere,fix move cache package,no,ds-02-commit
shardingsphere,recover back ddls recover back ddls refactor baseit,no,ds-02-commit
incubator-heron,bazel configure will generate scripts env exec exporting environment variables bazel genrules use especially needed yaml cpp,no,ds-02-commit
cloudstack,added state parameter loadbalancerrules response,no,ds-02-commit
incubator-hop,merge pull request from mattcasters master hop npe when creating project with relative path home folder,no,ds-02-commit
hadoop,hadoop reinstate building ant tasks support contributed jason lowe,no,ds-02-commit
helix,add name fields jobcontext and workflowcontext,no,ds-02-commit
cloudstack,cloudstack ucs manager implement listucsblade api,no,ds-02-commit
netbeans-website,further tweaks pmc list,no,ds-02-commit
beam,this closes,no,ds-02-commit
